idx	offset	kind	byte_len	text
6828	752109	key	10	PWCheckBox
6829	752139	key	10	PWCheckBox
6830	752213	key	6	PWView
6831	752521	key	12	PWStaticText
6832	752553	key	12	PWStaticText
6833	752649	key	6	PWView
6834	752965	key	13	PWPopupButton
6835	752998	key	13	PWPopupButton
6836	753085	key	6	PWView
6837	753441	key	10	PWCheckBox
6838	753471	key	10	PWCheckBox
6839	753545	key	6	PWView
6840	753778	key	1	*
6841	753853	key	6	PWView
6842	753879	key	6	PWView
6843	754076	key	1	h
6844	754151	key	12	PWStaticIcon
6845	754183	key	12	PWStaticIcon
6846	754239	key	6	PWView
6847	754511	key	12	PWStaticText
6848	754543	key	12	PWStaticText
6849	754629	key	6	PWView
6850	754927	key	5	Close
6851	754936	text	11	Select tool
6852	755041	key	6	PWView
6853	755067	key	6	PWView
6854	755192	key	1	@
6855	755333	key	12	PWPushButton
6856	755365	key	12	PWPushButton
6857	755481	key	6	PWView
6858	755686	key	1	*
6859	755761	key	6	PWView
6860	755787	key	6	PWView
6861	756073	key	5	Close
6862	756082	text	22	Advanced Tool Settings
6863	756198	key	6	PWView
6864	756224	key	6	PWView
6865	756349	key	1	@
6866	756490	key	12	PWPushButton
6867	756522	key	12	PWPushButton
6868	756638	key	6	PWView
6869	756759	key	1	6
6870	756843	key	1	*
6871	756918	key	6	PWView
6872	756944	key	6	PWView
6873	757073	key	1	@
6874	757230	key	5	Close
6875	757239	text	20	Edit tool properties
6876	757353	key	6	PWView
6877	757379	key	6	PWView
6878	757504	key	1	@
6879	757645	key	12	PWPushButton
6880	757677	key	12	PWPushButton
6881	757793	key	6	PWView
6882	757998	key	1	*
6883	758073	key	6	PWView
6884	758099	key	6	PWView
6885	758505	text	11	Edit preset
6886	758520	key	2	OK
6887	758526	key	6	Cancel
6888	758536	text	18	Confirm and return
6889	758558	text	18	Discard and return
6890	758580	key	6	Delete
6891	758590	text	13	Rename preset
6892	758607	text	46	The preset name contains forbidden characters.
6893	758657	text	37	"%s" cannot be used as a preset name.
6894	758698	text	41	There is already a preset with this name.
6895	758743	text	46	You can rearrange, delete, and rename presets.
6896	758793	text	38	You can rearrange the default presets.
6897	758925	key	6	PWView
6898	758951	key	6	PWView
6899	759257	key	12	PWPushButton
6900	759289	key	12	PWPushButton
6901	759405	key	6	PWView
6902	759717	key	12	PWPushButton
6903	759749	key	12	PWPushButton
6904	759865	key	6	PWView
6905	760177	key	12	PWPushButton
6906	760209	key	12	PWPushButton
6907	760285	key	6	PWView
6908	760593	key	12	PWPushButton
6909	760625	key	12	PWPushButton
6910	760701	key	6	PWView
6911	760934	key	1	*
6912	761009	key	6	PWView
6913	761035	key	6	PWView
6914	761307	key	6	PWView
6915	761333	key	6	PWView
6916	761512	key	1	d
6917	761613	key	10	PWGroupBox
6918	761643	key	10	PWGroupBox
6919	761697	key	6	PWView
6920	761822	key	1	T
6921	761894	key	1	h
6922	761969	key	12	PWStaticIcon
6923	762001	key	12	PWStaticIcon
6924	762057	key	6	PWView
6925	762329	key	12	PWStaticText
6926	762361	key	12	PWStaticText
6927	762447	key	6	PWView
6928	762953	key	2	OK
6929	762959	key	6	Cancel
6930	762969	key	7	Preview
6931	762980	text	10	Main lines
6932	762994	text	20	Color trace lines %d
6933	763018	text	28	Export settings for PaintMan
6934	763050	text	49	Advanced export settings for OpenToonz scene file
6935	763103	text	10	Line width
6936	763117	text	18	General line width
6937	763139	text	14	Preview target
6938	763157	text	15	%s: %s (%.1f%%)
6939	763176	text	20	Color settings error
6940	763200	text	47	You cannot use grayscale for color trace lines.
6941	763251	text	22	Color settings warning
6942	763386	text	20	Failed to color pick
6943	763597	key	6	PWView
6944	763623	key	6	PWView
6945	763798	key	1	*
6946	763879	key	6	PWView
6947	763905	key	6	PWView
6948	764209	key	6	PWView
6949	764235	key	6	PWView
6950	764581	key	12	PWPushButton
6951	764613	key	12	PWPushButton
6952	764729	key	6	PWView
6953	765013	key	12	PWPushButton
6954	765045	key	12	PWPushButton
6955	765161	key	6	PWView
6956	765441	key	10	PWCheckBox
6957	765471	key	10	PWCheckBox
6958	765585	key	6	PWView
6959	765822	key	1	*
6960	765897	key	6	PWView
6961	765923	key	6	PWView
6962	766120	key	1	x
6963	766195	key	10	PWGroupBox
6964	766225	key	10	PWGroupBox
6965	766299	key	6	PWView
6966	766571	key	10	PWCheckBox
6967	766601	key	10	PWCheckBox
6968	766715	key	6	PWView
6969	766952	key	1	*
6970	767027	key	6	PWView
6971	767053	key	6	PWView
6972	767325	key	10	PWCheckBox
6973	767355	key	10	PWCheckBox
6974	767459	key	6	PWView
6975	767660	key	1	*
6976	767735	key	6	PWView
6977	767761	key	6	PWView
6978	768033	key	6	PWView
6979	768059	key	6	PWView
6980	768339	key	6	PWView
6981	768365	key	6	PWView
6982	768645	key	12	PWStaticText
6983	768677	key	12	PWStaticText
6984	768773	key	6	PWView
6985	769085	key	9	PWEditBox
6986	769114	key	9	PWEditBox
6987	769167	key	6	PWView
6988	769471	key	19	PWPopupSliderButton
6989	769510	key	19	PWPopupSliderButton
6990	769613	key	6	PWView
6991	769945	key	17	PWEditSliderJoint
6992	769982	key	17	PWEditSliderJoint
6993	770053	key	16	PWViewAttachment
6994	770217	key	10	PWGroupBox
6995	770247	key	10	PWGroupBox
6996	770321	key	6	PWView
6997	770597	key	6	PWView
6998	770623	key	6	PWView
6999	770903	key	10	PWCheckBox
7000	770933	key	10	PWCheckBox
7001	771047	key	6	PWView
7002	771284	key	1	b
7003	771359	key	9	PWEditBox
7004	771388	key	9	PWEditBox
7005	771441	key	6	PWView
7006	771713	key	19	PWPopupSliderButton
7007	771752	key	19	PWPopupSliderButton
7008	771855	key	6	PWView
7009	772187	key	17	PWEditSliderJoint
7010	772224	key	17	PWEditSliderJoint
7011	772295	key	16	PWViewAttachment
7012	772523	key	6	PWView
7013	772549	key	6	PWView
7014	772805	key	6	PWView
7015	772831	key	6	PWView
7016	773087	key	6	PWView
7017	773113	key	6	PWView
7018	773383	key	12	PWStaticText
7019	773415	key	12	PWStaticText
7020	773511	key	6	PWView
7021	773827	key	13	PWPopupButton
7022	773860	key	13	PWPopupButton
7023	773947	key	6	PWView
7024	774897	text	21	Export animation cels
7025	774922	text	13	Export folder
7026	774939	key	6	Browse
7027	774949	text	18	Export folder name
7028	774971	text	13	File settings
7029	774988	text	9	File name
7030	775001	text	16	File name format
7031	775021	text	11	File prefix
7032	775036	text	11	File suffix
7033	775051	key	9	Separator
7034	775064	text	18	File name settings
7035	775086	text	11	File format
7036	775101	text	19	Export for PaintMan
7037	775124	text	19	Export for PaintMan
7038	775147	key	8	Settings
7039	775159	text	13	Line width %d
7040	775176	text	44	Export draft image as [Shadow specification]
7041	775224	text	14	Export options
7042	775242	text	12	Export range
7043	775258	text	35	Export drafts within animation cels
7044	775297	text	13	Export frames
7045	775314	text	38	Export layers not in animation folders
7046	775356	text	17	Embed ICC profile
7047	775377	text	14	Overflow frame
7048	775395	text	13	Entire canvas
7049	775412	text	8	Cel name
7050	775424	text	15	Sequence number
7051	775443	text	32	Animation folder name + cel name
7052	775479	text	30	Animation folder name + number
7053	775513	text	13	Export folder
7054	775530	text	14	Unknown error.
7055	775548	text	22	"%s" is not specified.
7056	775574	text	24	Could not find “%s”.
7057	775602	text	21	"%s" is not a folder.
7058	776082	key	2	OK
7059	776088	key	6	Cancel
7060	776098	text	37	Successfully exported animation cels.
7061	776139	key	6	Preset
7062	776149	text	14	Add to presets
7063	776167	text	11	Edit preset
7064	776182	key	6	Preset
7065	776192	key	6	Custom
7066	776316	key	6	PWView
7067	776342	key	6	PWView
7068	776608	key	12	PWPushButton
7069	776640	key	12	PWPushButton
7070	776756	key	6	PWView
7071	777040	key	12	PWPushButton
7072	777072	key	12	PWPushButton
7073	777188	key	6	PWView
7074	777500	key	6	PWView
7075	777526	key	6	PWView
7076	777812	key	12	PWStaticText
7077	777844	key	12	PWStaticText
7078	777940	key	6	PWView
7079	778248	key	13	PWPopupButton
7080	778281	key	13	PWPopupButton
7081	778368	key	6	PWView
7082	778527	key	1	T
7083	778724	key	12	PWPushButton
7084	778756	key	12	PWPushButton
7085	778812	key	6	PWView
7086	778961	key	1	r
7087	779108	key	12	PWPushButton
7088	779140	key	12	PWPushButton
7089	779196	key	6	PWView
7090	779524	key	6	PWView
7091	779550	key	6	PWView
7092	779866	key	12	PWStaticText
7093	779898	key	12	PWStaticText
7094	779994	key	6	PWView
7095	780123	key	1	;
7096	780203	key	1	b
7097	780278	key	9	PWEditBox
7098	780307	key	9	PWEditBox
7099	780360	key	6	PWView
7100	780632	key	12	PWPushButton
7101	780664	key	12	PWPushButton
7102	780720	key	6	PWView
7103	781028	key	6	PWView
7104	781054	key	6	PWView
7105	781320	key	12	PWStaticText
7106	781352	key	12	PWStaticText
7107	781448	key	6	PWView
7108	781760	key	9	PWEditBox
7109	781789	key	9	PWEditBox
7110	781842	key	6	PWView
7111	782001	key	1	w
7112	782178	key	6	PWView
7113	782204	key	6	PWView
7114	782379	key	1	|
7115	782510	key	10	PWGroupBox
7116	782540	key	10	PWGroupBox
7117	782614	key	6	PWView
7118	782739	key	1	x
7119	782890	key	6	PWView
7120	782916	key	6	PWView
7121	783182	key	12	PWStaticText
7122	783214	key	12	PWStaticText
7123	783310	key	6	PWView
7124	783590	key	12	PWStaticText
7125	783622	key	12	PWStaticText
7126	783698	key	6	PWView
7127	783827	key	1	w
7128	784006	key	6	PWView
7129	784032	key	6	PWView
7130	784298	key	12	PWStaticText
7131	784330	key	12	PWStaticText
7132	784426	key	6	PWView
7133	784738	key	13	PWPopupButton
7134	784771	key	13	PWPopupButton
7135	784858	key	6	PWView
7136	785017	key	1	w
7137	785246	key	6	PWView
7138	785272	key	6	PWView
7139	785451	key	1	n
7140	785542	key	10	PWGroupBox
7141	785572	key	10	PWGroupBox
7142	785636	key	6	PWView
7143	785761	key	1	s
7144	785908	key	6	PWView
7145	785934	key	6	PWView
7146	786240	key	12	PWStaticText
7147	786272	key	12	PWStaticText
7148	786368	key	6	PWView
7149	786680	key	9	PWEditBox
7150	786709	key	9	PWEditBox
7151	786762	key	6	PWView
7152	786921	key	1	c
7153	787066	key	12	PWStaticText
7154	787098	key	12	PWStaticText
7155	787194	key	6	PWView
7156	787506	key	9	PWEditBox
7157	787535	key	9	PWEditBox
7158	787588	key	6	PWView
7159	787892	key	12	PWStaticText
7160	787924	key	12	PWStaticText
7161	788020	key	6	PWView
7162	788332	key	9	PWEditBox
7163	788361	key	9	PWEditBox
7164	788414	key	6	PWView
7165	788782	key	12	PWStaticText
7166	788814	key	12	PWStaticText
7167	788910	key	6	PWView
7168	789222	key	13	PWPopupButton
7169	789255	key	13	PWPopupButton
7170	789342	key	6	PWView
7171	789730	key	6	PWView
7172	789756	key	6	PWView
7173	789935	key	1	|
7174	790046	key	10	PWGroupBox
7175	790076	key	10	PWGroupBox
7176	790150	key	6	PWView
7177	790275	key	1	x
7178	790426	key	10	PWCheckBox
7179	790456	key	10	PWCheckBox
7180	790530	key	6	PWView
7181	790838	key	12	PWPushButton
7182	790870	key	12	PWPushButton
7183	790946	key	6	PWView
7184	791254	key	6	PWView
7185	791280	key	6	PWView
7186	791459	key	1	*
7187	791560	key	6	PWView
7188	791586	key	6	PWView
7189	791715	key	1	h
7190	791783	key	1	*
7191	791858	key	6	PWView
7192	791884	key	6	PWView
7193	792013	key	1	h
7194	792156	key	12	PWStaticText
7195	792188	key	12	PWStaticText
7196	792274	key	6	PWView
7197	792403	key	1	h
7198	792618	key	6	PWView
7199	792644	key	6	PWView
7200	792823	key	1	|
7201	792964	key	10	PWGroupBox
7202	792994	key	10	PWGroupBox
7203	793068	key	6	PWView
7204	793193	key	1	x
7205	793344	key	6	PWView
7206	793370	key	6	PWView
7207	793636	key	12	PWStaticText
7208	793668	key	12	PWStaticText
7209	793764	key	6	PWView
7210	794076	key	13	PWPopupButton
7211	794109	key	13	PWPopupButton
7212	794196	key	6	PWView
7213	794355	key	1	w
7214	794584	key	10	PWCheckBox
7215	794614	key	10	PWCheckBox
7216	794688	key	6	PWView
7217	794996	key	10	PWCheckBox
7218	795026	key	10	PWCheckBox
7219	795100	key	6	PWView
7220	795408	key	10	PWCheckBox
7221	795438	key	10	PWCheckBox
7222	795512	key	6	PWView
7223	795820	key	10	PWCheckBox
7224	795850	key	10	PWCheckBox
7225	795924	key	6	PWView
7226	796157	key	1	h
7227	796232	key	12	PWStaticText
7228	796264	key	12	PWStaticText
7229	796320	key	6	PWView
7230	796854	text	45	CLIP STUDIO MONO出力%s　書き出し設定
7231	796903	key	7	(%d/%d)
7232	796914	text	15	出力サイズ
7233	796933	text	30	元データからの縮小率
7234	796967	text	21	出力サイズ指定
7235	796992	text	3	幅
7236	796999	text	6	高さ
7237	797009	key	1	%
7238	797014	key	2	px
7239	797020	text	6	次へ
7240	797030	text	21	制作時間を出力
7241	797055	text	9	ヘルプ
7242	797068	text	144	CLIP STUDIO コンテンツの大きさを変更できます。出品する作品を縮小したい場合は設定を変更してください。
7243	797693	text	42	イメージパック形式で書き出し
7244	797739	text	42	イメージブック形式で書き出し
7245	797785	text	12	出力対象
7246	797801	text	21	各ページの出力
7247	797826	text	15	現在の状態
7248	797845	text	21	レイヤーカンプ
7249	797972	key	6	PWView
7250	797998	key	6	PWView
7251	798334	key	12	PWStaticText
7252	798366	key	12	PWStaticText
7253	798442	key	6	PWView
7254	798722	key	12	PWPushButton
7255	798754	key	12	PWPushButton
7256	798870	key	6	PWView
7257	799154	key	6	PWView
7258	799180	key	6	PWView
7259	799446	key	10	PWCheckBox
7260	799476	key	10	PWCheckBox
7261	799580	key	6	PWView
7262	799892	key	6	PWView
7263	799918	key	6	PWView
7264	800097	key	1	b
7265	800198	key	9	PWEditBox
7266	800227	key	9	PWEditBox
7267	800280	key	6	PWView
7268	800552	key	19	PWPopupSliderButton
7269	800591	key	19	PWPopupSliderButton
7270	800694	key	6	PWView
7271	800998	key	12	PWStaticText
7272	801030	key	12	PWStaticText
7273	801106	key	6	PWView
7274	801414	key	17	PWEditSliderJoint
7275	801451	key	17	PWEditSliderJoint
7276	801522	key	16	PWViewAttachment
7277	801718	key	6	PWView
7278	801744	key	6	PWView
7279	802010	key	10	PWCheckBox
7280	802040	key	10	PWCheckBox
7281	802144	key	6	PWView
7282	802456	key	6	PWView
7283	802482	key	6	PWView
7284	802762	key	6	PWView
7285	802788	key	6	PWView
7286	803064	key	12	PWStaticText
7287	803096	key	12	PWStaticText
7288	803192	key	6	PWView
7289	803508	key	9	PWEditBox
7290	803537	key	9	PWEditBox
7291	803590	key	6	PWView
7292	803894	key	19	PWPopupSliderButton
7293	803933	key	19	PWPopupSliderButton
7294	804036	key	6	PWView
7295	804400	key	17	PWEditSliderJoint
7296	804437	key	17	PWEditSliderJoint
7297	804508	key	16	PWViewAttachment
7298	804672	key	6	PWView
7299	804698	key	6	PWView
7300	804974	key	12	PWStaticText
7301	805006	key	12	PWStaticText
7302	805102	key	6	PWView
7303	805418	key	9	PWEditBox
7304	805447	key	9	PWEditBox
7305	805500	key	6	PWView
7306	805804	key	19	PWPopupSliderButton
7307	805843	key	19	PWPopupSliderButton
7308	805946	key	6	PWView
7309	806310	key	17	PWEditSliderJoint
7310	806347	key	17	PWEditSliderJoint
7311	806418	key	16	PWViewAttachment
7312	806582	key	12	PWStaticText
7313	806614	key	12	PWStaticText
7314	806690	key	6	PWView
7315	807034	key	12	PWStaticText
7316	807066	key	12	PWStaticText
7317	807162	key	6	PWView
7318	807442	key	13	PWPopupButton
7319	807475	key	13	PWPopupButton
7320	807562	key	6	PWView
7321	807918	key	12	PWStaticIcon
7322	807950	key	12	PWStaticIcon
7323	808026	key	6	PWView
7324	808302	key	12	PWStaticText
7325	808334	key	12	PWStaticText
7326	808410	key	6	PWView
7327	808615	key	1	*
7328	808690	key	6	PWView
7329	808716	key	6	PWView
7330	808955	key	1	v
7331	809016	key	12	PWRadioGroup
7332	809048	key	12	PWRadioGroup
7333	809134	key	16	PWViewAttachment
7334	809414	key	6	PWView
7335	809440	key	6	PWView
7336	809746	key	12	PWPushButton
7337	809778	key	12	PWPushButton
7338	809894	key	6	PWView
7339	810178	key	6	PWView
7340	810204	key	6	PWView
7341	810470	key	10	PWCheckBox
7342	810500	key	10	PWCheckBox
7343	810604	key	6	PWView
7344	810763	key	1	6
7345	810916	key	6	PWView
7346	810942	key	6	PWView
7347	811212	key	12	PWStaticText
7348	811244	key	12	PWStaticText
7349	811340	key	6	PWView
7350	811624	key	6	PWView
7351	811650	key	6	PWView
7352	811926	key	6	PWView
7353	811952	key	6	PWView
7354	812228	key	12	PWStaticText
7355	812260	key	12	PWStaticText
7356	812356	key	6	PWView
7357	812672	key	9	PWEditBox
7358	812701	key	9	PWEditBox
7359	812754	key	6	PWView
7360	813058	key	19	PWPopupSliderButton
7361	813097	key	19	PWPopupSliderButton
7362	813200	key	6	PWView
7363	813564	key	17	PWEditSliderJoint
7364	813601	key	17	PWEditSliderJoint
7365	813672	key	16	PWViewAttachment
7366	813836	key	6	PWView
7367	813862	key	6	PWView
7368	814138	key	12	PWStaticText
7369	814170	key	12	PWStaticText
7370	814266	key	6	PWView
7371	814582	key	9	PWEditBox
7372	814611	key	9	PWEditBox
7373	814664	key	6	PWView
7374	814968	key	19	PWPopupSliderButton
7375	815007	key	19	PWPopupSliderButton
7376	815110	key	6	PWView
7377	815474	key	17	PWEditSliderJoint
7378	815511	key	17	PWEditSliderJoint
7379	815582	key	16	PWViewAttachment
7380	815746	key	12	PWStaticText
7381	815778	key	12	PWStaticText
7382	815854	key	6	PWView
7383	816230	key	6	PWView
7384	816256	key	6	PWView
7385	816522	key	10	PWCheckBox
7386	816552	key	10	PWCheckBox
7387	816656	key	6	PWView
7388	816968	key	6	PWView
7389	816994	key	6	PWView
7390	817284	key	12	PWStaticText
7391	817316	key	12	PWStaticText
7392	817412	key	6	PWView
7393	817692	key	6	PWView
7394	817718	key	6	PWView
7395	817893	key	1	b
7396	817994	key	9	PWEditBox
7397	818023	key	9	PWEditBox
7398	818076	key	6	PWView
7399	818348	key	19	PWPopupSliderButton
7400	818387	key	19	PWPopupSliderButton
7401	818490	key	6	PWView
7402	818794	key	12	PWStaticText
7403	818826	key	12	PWStaticText
7404	818902	key	6	PWView
7405	819210	key	17	PWEditSliderJoint
7406	819247	key	17	PWEditSliderJoint
7407	819318	key	16	PWViewAttachment
7408	819482	key	12	PWStaticText
7409	819514	key	12	PWStaticText
7410	819610	key	6	PWView
7411	819890	key	13	PWPopupButton
7412	819923	key	13	PWPopupButton
7413	820010	key	6	PWView
7414	820430	key	12	PWStaticIcon
7415	820462	key	12	PWStaticIcon
7416	820538	key	6	PWView
7417	820814	key	12	PWStaticText
7418	820846	key	12	PWStaticText
7419	820922	key	6	PWView
7420	821127	key	1	*
7421	821202	key	6	PWView
7422	821228	key	6	PWView
7423	821467	key	1	v
7424	821528	key	12	PWRadioGroup
7425	821560	key	12	PWRadioGroup
7426	821646	key	16	PWViewAttachment
7427	822052	text	11	Edit preset
7428	822067	key	2	OK
7429	822073	key	6	Cancel
7430	822083	key	7	Confirm
7431	822094	key	7	Discard
7432	822105	key	4	Back
7433	822113	key	6	Delete
7434	822123	text	13	Rename preset
7435	822140	key	6	Custom
7436	822150	text	13	Confirm edit?
7437	822167	key	4	Save
7438	822175	text	11	Change name
7439	822409	key	6	PWView
7440	822435	key	6	PWView
7441	822560	key	1	r
7442	822610	key	1	*
7443	822731	key	6	PWView
7444	822757	key	6	PWView
7445	823029	key	12	PWPushButton
